timestamp	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s26	s27	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48	s49	s50	s51	s52	s53	s54	s55	s56	s57	s58	s59	s60	s61	s62	s63	s64	s65	s66	s67	s68	s69	s70	s71	s72	uc1	uc2	uc3	uc4	temp1	temp2	temp3	temp4
2026.04.20 10:21:11,819114	1.923347	1.968023	1.914464	1.897571	2.121057	2.075427	2.022186	2.174972	2.016190	2.124475	2.203448	2.235152	2.210345	2.268320	2.232177	2.142078	2.295224	2.312497	2.260830	2.307137	2.001434	2.052165	2.236891	2.280024	2.005915	2.009334	1.963927	1.953067	1.642926	1.645938	1.659797	1.771343	1.364958	1.410833	1.501921	1.461697	2.242959	2.187041	2.181398	2.267361	2.143260	2.131592	2.321236	1.990577	1.993678	2.109533	2.097180	2.348840	2.301446	2.213584	2.057572	2.216837	2.220685	2.488817	2.068711	1.886400	1.768516	1.860878	1.857370	1.963420	1.788901	1.590487	1.542957	1.460627	1.505487	1.745079	1.680174	1.732681	1.706188	1.657921	1.673250	1.608148	-0.021637	0.586868	-0.020349	0.590409	65.363805	67.646333	70.462080	72.524238
2026.04.20 10:21:11,819205	1.931843	1.977873	1.920626	1.907218	2.129502	2.079600	2.021708	2.174006	2.015742	2.124866	2.166224	2.208711	2.211569	2.274372	2.176090	2.095781	2.294807	2.315435	2.195905	2.254146	2.001434	2.055981	2.168511	2.224370	2.001595	2.010196	1.908611	1.916679	1.639289	1.645120	1.631016	1.751403	1.355754	1.407891	1.470289	1.438834	2.226065	2.169096	2.164005	2.238444	2.120259	2.117202	2.308610	1.980786	1.991341	2.108578	2.096224	2.342543	2.295674	2.209761	2.055109	2.277053	2.228376	2.491043	2.064879	1.878405	1.757913	1.918555	1.892628	1.976314	1.793105	1.589614	1.536364	1.499250	1.535116	1.770749	1.686191	1.733908	1.700223	1.693912	1.698441	1.621422	-0.021315	0.586868	-0.020027	0.588799	65.388252	67.646333	70.462080	72.500535
2026.04.20 10:21:11,819296	1.941431	1.985465	1.931389	1.914192	2.137078	2.089299	2.031542	2.189282	2.028673	2.135668	2.177028	2.211919	2.219819	2.276867	2.160156	2.077964	2.298733	2.317711	2.158077	2.214573	2.002871	2.057447	2.108643	2.174973	2.001005	2.017588	1.843964	1.869963	1.637838	1.648172	1.602159	1.731806	1.354463	1.409085	1.439742	1.420557	2.216854	2.160921	2.159791	2.216293	2.095847	2.098839	2.293544	1.966663	1.973963	2.077903	2.070216	2.321105	2.277524	2.195021	2.046589	2.265416	2.223332	2.485826	2.056218	1.877600	1.757179	1.991352	1.945151	1.983527	1.788803	1.583188	1.527285	1.519870	1.552585	1.776461	1.687520	1.731304	1.694280	1.726670	1.720389	1.644445	-0.021315	0.586224	-0.021637	0.586546	65.461593	67.723790	70.337817	72.476831
2026.04.20 10:21:11,819386	1.948775	1.989906	1.944119	1.925056	2.148341	2.095429	2.042838	2.199127	2.041033	2.145918	2.190912	2.226777	2.233954	2.290466	2.176851	2.093240	2.315038	2.327844	2.166273	2.217164	2.014756	2.062709	2.090443	2.156603	2.003836	2.023674	1.797149	1.830625	1.641601	1.650910	1.576569	1.711021	1.350964	1.413562	1.410430	1.402033	2.210548	2.150915	2.154218	2.196945	2.082795	2.088308	2.282244	1.956709	1.969688	2.055027	2.051589	2.302336	2.267725	2.179754	2.030754	2.202463	2.192497	2.457064	2.039838	1.866567	1.760192	1.960717	1.944512	1.973679	1.778070	1.582240	1.525983	1.548941	1.573363	1.785856	1.683335	1.723566	1.684278	1.752205	1.739997	1.652388	-0.021315	0.585580	-0.023247	0.586224	65.437146	67.697971	70.238407	72.382016
2026.04.20 10:21:11,819477	1.956224	1.992552	1.965040	1.936026	2.157896	2.100704	2.064863	2.215120	2.044450	2.154370	2.207804	2.241508	2.241821	2.298256	2.191392	2.104616	2.323333	2.340822	2.180285	2.233772	2.020754	2.075159	2.107927	2.166260	2.012352	2.031044	1.800144	1.827296	1.642190	1.657689	1.569609	1.709877	1.356845	1.416615	1.389623	1.391080	2.212413	2.154203	2.154982	2.180221	2.072335	2.081396	2.281007	1.952092	1.967250	2.033884	2.032606	2.289323	2.260249	2.171948	2.026072	2.157080	2.172217	2.443874	2.029342	1.859161	1.754645	1.900059	1.892328	1.947696	1.762803	1.569882	1.521644	1.515263	1.552747	1.771720	1.670432	1.719805	1.684926	1.769727	1.753750	1.663321	-0.021315	0.586546	-0.023569	0.585580	65.388252	67.697971	70.138996	72.263498
2026.04.20 10:21:11,819568	1.957633	1.994424	1.985674	1.956015	2.162496	2.105297	2.087829	2.231282	2.056070	2.161354	2.263233	2.275715	2.253173	2.305046	2.235395	2.132498	2.336022	2.351089	2.200760	2.248915	2.032034	2.080651	2.121487	2.179630	2.027183	2.036528	1.812118	1.840021	1.654098	1.665091	1.581390	1.719790	1.366370	1.422415	1.395812	1.393818	2.223709	2.161781	2.161198	2.176045	2.069226	2.081337	2.281947	1.955561	1.968531	2.014977	2.022525	2.286420	2.256802	2.162647	2.022761	2.097923	2.152510	2.429949	2.022462	1.855077	1.757882	1.849672	1.860837	1.928579	1.756445	1.566329	1.518355	1.483888	1.525653	1.750364	1.658907	1.707394	1.679648	1.730290	1.722934	1.641826	-0.021315	0.586224	-0.022925	0.585902	65.388252	67.723790	70.064439	72.216091
2026.04.20 10:21:11,819659	1.956120	1.993871	1.995479	1.960593	2.162592	2.102837	2.103424	2.241487	2.067685	2.166245	2.328119	2.317927	2.263801	2.307516	2.306356	2.183812	2.342437	2.349149	2.262963	2.297371	2.039355	2.082556	2.162748	2.210528	2.032095	2.038335	1.826167	1.847118	1.664095	1.669784	1.588370	1.728774	1.372806	1.433111	1.402339	1.402389	2.231289	2.171463	2.173241	2.187876	2.079403	2.091539	2.292428	1.960389	1.972962	2.014967	2.021261	2.285933	2.261253	2.162396	2.021320	2.048881	2.140840	2.421861	2.022383	1.854116	1.761931	1.782595	1.816312	1.913254	1.749936	1.565042	1.518948	1.455415	1.504607	1.734770	1.650081	1.701349	1.675785	1.698757	1.699498	1.623523	-0.021637	0.587834	-0.021959	0.588799	65.412699	67.672152	69.965028	72.216091
2026.04.20 10:21:11,819750	1.948585	1.991154	2.004595	1.961658	2.158840	2.104198	2.115434	2.247288	2.062249	2.163335	2.372781	2.351493	2.258696	2.308909	2.369842	2.230322	2.343853	2.348900	2.332434	2.355291	2.046755	2.078584	2.233552	2.264311	2.033211	2.040636	1.882220	1.880411	1.667591	1.669105	1.611074	1.744202	1.381715	1.433209	1.413844	1.406474	2.244394	2.181258	2.177026	2.201363	2.091211	2.100828	2.308550	1.972817	1.983293	2.024717	2.030987	2.295072	2.269401	2.171646	2.023781	2.038280	2.139678	2.425611	2.024420	1.855079	1.770179	1.729411	1.775234	1.902423	1.749862	1.562614	1.525125	1.418960	1.479837	1.718953	1.647907	1.702597	1.679812	1.662457	1.677276	1.604244	-0.021315	0.588477	-0.021315	0.590409	65.388252	67.672152	70.138996	72.287202
2026.04.20 10:21:11,819841	1.932644	1.975809	1.973920	1.942439	2.145106	2.094751	2.104617	2.240169	2.056757	2.164986	2.418163	2.383737	2.256914	2.300682	2.429376	2.272714	2.337126	2.340445	2.383245	2.397985	2.041867	2.077446	2.297080	2.314906	2.034144	2.037749	1.949210	1.931467	1.673006	1.672471	1.644107	1.766653	1.383719	1.432749	1.438681	1.427979	2.255090	2.187760	2.182138	2.215123	2.103814	2.112440	2.315413	1.979303	1.986732	2.035079	2.042987	2.307267	2.281223	2.180351	2.034926	2.052572	2.152677	2.437955	2.038276	1.865129	1.774040	1.725121	1.766191	1.904111	1.757482	1.567361	1.529508	1.406353	1.465665	1.710519	1.648565	1.707035	1.687043	1.632045	1.650589	1.592303	-0.021637	0.587834	-0.019705	0.591375	65.412699	67.672152	70.263260	72.382016
2026.04.20 10:21:11,819932	1.925244	1.968478	1.956671	1.924089	2.133275	2.084635	2.076121	2.212607	2.039024	2.150235	2.361088	2.346045	2.246154	2.292897	2.422886	2.284660	2.333073	2.338039	2.435392	2.445553	2.032242	2.068116	2.360515	2.364933	2.029999	2.026645	2.004734	1.970331	1.672009	1.664431	1.673232	1.783505	1.386719	1.425740	1.476412	1.449989	2.260409	2.196850	2.190431	2.236647	2.123039	2.123052	2.324343	1.985389	1.992438	2.054308	2.059250	2.320973	2.290448	2.189765	2.044746	2.068359	2.167200	2.452019	2.046390	1.869900	1.775940	1.737970	1.778206	1.913980	1.766167	1.576928	1.533926	1.408514	1.468299	1.716890	1.656884	1.710924	1.688182	1.615787	1.639182	1.579802	-0.021637	0.588155	-0.019383	0.592985	65.388252	67.543056	70.362670	72.476831
2026.04.20 10:21:11,820023	1.918987	1.968450	1.935980	1.911957	2.122094	2.077310	2.054565	2.199330	2.027947	2.134969	2.311970	2.305624	2.226650	2.282056	2.349992	2.224656	2.314908	2.323097	2.369391	2.400407	2.024264	2.066387	2.359905	2.384639	2.029055	2.022377	2.069100	2.022492	1.667638	1.655819	1.695882	1.797594	1.379414	1.418192	1.504167	1.462464	2.262508	2.194750	2.192460	2.258692	2.137730	2.134719	2.331779	1.990617	1.998606	2.081496	2.072986	2.335138	2.301267	2.201760	2.049038	2.107211	2.179740	2.466146	2.056237	1.877157	1.774381	1.745357	1.777877	1.924600	1.774759	1.584022	1.540936	1.417534	1.476152	1.722193	1.668723	1.718655	1.697618	1.631045	1.646843	1.587315	-0.021315	0.587512	-0.019061	0.592341	65.388252	67.568875	70.511786	72.571645
2026.04.20 10:21:11,820114	1.917846	1.963032	1.916932	1.897806	2.121403	2.072369	2.035626	2.184116	2.017961	2.129605	2.257578	2.274240	2.218305	2.277823	2.296500	2.186087	2.301340	2.313622	2.316083	2.350162	2.012621	2.053324	2.285321	2.318771	2.018337	2.013340	2.012348	1.995870	1.656874	1.659686	1.694243	1.803167	1.376152	1.414822	1.526650	1.472122	2.251434	2.190941	2.182266	2.265635	2.141059	2.139070	2.330025	1.991282	1.996609	2.097200	2.091144	2.344366	2.303812	2.209814	2.056760	2.169256	2.203936	2.483745	2.064000	1.880727	1.771513	1.795678	1.810565	1.943589	1.784271	1.586650	1.541614	1.429872	1.485634	1.734249	1.674167	1.725405	1.702747	1.639333	1.655700	1.596028	-0.021315	0.586868	-0.019061	0.591375	65.412699	67.620514	70.412375	72.547942
2026.04.20 10:21:11,820205	1.924333	1.968527	1.910898	1.899461	2.120720	2.073812	2.020681	2.173745	2.015914	2.127562	2.198122	2.234893	2.212159	2.271336	2.229560	2.137253	2.292915	2.309330	2.255485	2.300917	2.005786	2.050639	2.234066	2.275466	2.003036	2.011167	1.961697	1.949717	1.645833	1.647394	1.656766	1.769741	1.367507	1.410941	1.497576	1.459817	2.243024	2.182519	2.180938	2.265369	2.143319	2.131653	2.323295	1.985788	1.992841	2.109586	2.095563	2.346530	2.302043	2.212449	2.054081	2.222288	2.218355	2.490790	2.067900	1.884315	1.767016	1.868331	1.858356	1.962147	1.790583	1.589652	1.543078	1.462473	1.508690	1.749638	1.682662	1.727856	1.702997	1.659134	1.671199	1.605411	-0.021637	0.586546	-0.020671	0.590087	65.363805	67.620514	70.437228	72.500535
2026.04.20 10:21:11,820295	1.931363	1.976447	1.921973	1.906753	2.130355	2.081728	2.022503	2.178839	2.017003	2.129064	2.167790	2.209550	2.211190	2.271579	2.170110	2.093724	2.292818	2.313430	2.194889	2.247827	2.000734	2.053154	2.162270	2.219775	1.998255	2.012839	1.901175	1.912861	1.638431	1.645629	1.631476	1.749298	1.357728	1.404879	1.466343	1.439852	2.226606	2.168587	2.164529	2.235874	2.117716	2.115673	2.307610	1.978147	1.989564	2.106063	2.094552	2.343491	2.296149	2.209761	2.053108	2.281154	2.229193	2.492883	2.062067	1.878501	1.760051	1.924334	1.896078	1.974987	1.790069	1.587738	1.537737	1.497987	1.536476	1.769315	1.686785	1.730058	1.700228	1.693373	1.698446	1.621999	-0.021637	0.586224	-0.021637	0.588477	65.388252	67.646333	70.437228	72.500535
2026.04.20 10:21:11,820386	1.940282	1.983386	1.930774	1.914016	2.139898	2.088704	2.032188	2.189111	2.029714	2.138392	2.179589	2.214233	2.220350	2.279014	2.161080	2.079334	2.300403	2.318135	2.157343	2.213721	2.003181	2.057760	2.105148	2.172697	2.007416	2.017060	1.837491	1.866787	1.635521	1.649934	1.597018	1.726147	1.354041	1.407640	1.439815	1.418135	2.215537	2.157651	2.156432	2.215058	2.100196	2.096577	2.290369	1.962538	1.974243	2.071901	2.067166	2.319059	2.278726	2.191508	2.045621	2.258701	2.221133	2.483806	2.053254	1.877109	1.754270	1.994959	1.949718	1.984434	1.785262	1.579405	1.530002	1.523814	1.553954	1.775528	1.686465	1.731426	1.696064	1.730597	1.724872	1.641702	-0.021637	0.585902	-0.021637	0.587190	65.412699	67.697971	70.362670	72.453127
2026.04.20 10:21:11,820477	1.947920	1.991913	1.947365	1.927022	2.154307	2.097127	2.044821	2.202198	2.038393	2.143279	2.188830	2.228744	2.232925	2.290241	2.179442	2.093034	2.311835	2.328396	2.167847	2.220737	2.010682	2.061124	2.091636	2.153688	2.003152	2.018828	1.796530	1.825569	1.638291	1.651280	1.572154	1.713125	1.356883	1.414120	1.406514	1.399090	2.213310	2.156062	2.155845	2.193404	2.086407	2.085812	2.282815	1.959849	1.969750	2.053413	2.049565	2.304778	2.265770	2.177614	2.029104	2.196260	2.189179	2.457925	2.036771	1.865980	1.753094	1.953670	1.938078	1.971632	1.774998	1.579855	1.526882	1.545483	1.575136	1.788326	1.675792	1.726437	1.682178	1.756130	1.742298	1.654218	-0.021315	0.585580	-0.023569	0.585902	65.412699	67.723790	70.288112	72.358313
2026.04.20 10:21:11,820568	1.954872	1.994999	1.967343	1.943077	2.158489	2.100452	2.064616	2.213975	2.047729	2.153864	2.211239	2.245608	2.244268	2.297853	2.191792	2.105033	2.323333	2.340402	2.181761	2.235054	2.026199	2.072612	2.109807	2.169283	2.018852	2.031436	1.803309	1.825515	1.646293	1.654533	1.568758	1.705894	1.358717	1.418042	1.391518	1.386993	2.214754	2.154872	2.155668	2.178320	2.073024	2.081059	2.279615	1.953520	1.967353	2.030194	2.033090	2.288458	2.258152	2.170088	2.025091	2.154019	2.170801	2.443199	2.028312	1.858660	1.757877	1.896349	1.888079	1.944786	1.760651	1.570277	1.523343	1.511281	1.547809	1.768674	1.669716	1.718577	1.682583	1.764702	1.756892	1.663198	-0.021637	0.586224	-0.023247	0.585580	65.461593	67.697971	70.138996	72.287202
2026.04.20 10:21:11,820659	1.956065	1.998092	1.988686	1.955416	2.162836	2.106915	2.088143	2.233389	2.059824	2.163004	2.266726	2.277360	2.252388	2.303060	2.241435	2.134196	2.335284	2.342364	2.205649	2.254137	2.032592	2.082067	2.122382	2.181938	2.023352	2.038705	1.812991	1.842735	1.656815	1.664587	1.579355	1.721905	1.366705	1.425792	1.394163	1.394654	2.223046	2.162173	2.159508	2.177982	2.071659	2.082754	2.285313	1.954571	1.967529	2.014446	2.021573	2.282023	2.253884	2.165924	2.018299	2.094991	2.151630	2.428039	2.024885	1.853276	1.759513	1.844787	1.857890	1.926188	1.754754	1.564284	1.518673	1.479863	1.523761	1.750222	1.657481	1.704393	1.674412	1.723514	1.724864	1.637580	-0.021637	0.587512	-0.022925	0.586224	65.412699	67.723790	70.039586	72.263498
2026.04.20 10:21:11,820750	1.952739	1.992892	1.998146	1.960565	2.162927	2.102748	2.103733	2.244467	2.061233	2.165674	2.332261	2.320695	2.261575	2.306110	2.310970	2.186130	2.342242	2.347274	2.268679	2.304022	2.037091	2.081534	2.165582	2.212938	2.032390	2.041962	1.830030	1.848748	1.664490	1.671040	1.590284	1.731318	1.372787	1.433092	1.403312	1.406866	2.234470	2.172929	2.172131	2.188840	2.082397	2.090969	2.296865	1.961658	1.972022	2.015754	2.021208	2.286348	2.260183	2.163951	2.020010	2.042621	2.139092	2.421731	2.022281	1.854020	1.766354	1.776815	1.812862	1.912205	1.750921	1.565484	1.521139	1.451478	1.501922	1.734729	1.650666	1.705754	1.673563	1.690049	1.696766	1.621229	-0.021637	0.586868	-0.021637	0.588477	65.412699	67.697971	69.989881	72.216091
2026.04.20 10:21:11,820841	1.949064	1.990203	2.005045	1.959331	2.157561	2.103347	2.114639	2.249485	2.059307	2.163755	2.375913	2.354427	2.259859	2.303197	2.370178	2.234849	2.344496	2.347869	2.336671	2.361084	2.041449	2.079147	2.238515	2.267888	2.035977	2.036178	1.888739	1.881470	1.670695	1.672500	1.612922	1.744063	1.377274	1.432665	1.413310	1.411929	2.248181	2.183295	2.179642	2.201363	2.095279	2.101848	2.305052	1.969298	1.980184	2.025974	2.034748	2.297916	2.271779	2.170393	2.028984	2.039511	2.140494	2.427450	2.030054	1.858469	1.763849	1.726798	1.770857	1.896996	1.752858	1.565892	1.523715	1.421492	1.476677	1.715427	1.651435	1.700935	1.680911	1.658098	1.672904	1.605952	-0.021637	0.587834	-0.020671	0.590409	65.388252	67.672152	70.188702	72.287202
2026.04.20 10:21:11,820932	1.931713	1.977739	1.977092	1.939208	2.143491	2.093562	2.101923	2.237188	2.051441	2.162618	2.418334	2.384746	2.257358	2.299913	2.429014	2.276922	2.338928	2.340163	2.387751	2.403680	2.044686	2.072663	2.301380	2.319918	2.038341	2.032157	1.954630	1.936616	1.671742	1.671247	1.645757	1.768915	1.381113	1.430055	1.444462	1.427307	2.253533	2.187823	2.183772	2.219300	2.104890	2.112500	2.316972	1.978474	1.989449	2.037226	2.046383	2.310645	2.281343	2.184642	2.039039	2.052682	2.155242	2.438086	2.038295	1.863350	1.770762	1.727968	1.767037	1.904626	1.757213	1.570000	1.528832	1.405708	1.462799	1.708794	1.655493	1.704689	1.683575	1.629733	1.648814	1.588735	-0.021959	0.588155	-0.019383	0.592019	65.412699	67.646333	70.362670	72.405720
2026.04.20 10:21:11,821023	1.922711	1.970239	1.952041	1.923484	2.131971	2.082491	2.072503	2.210821	2.039133	2.140669	2.356338	2.341432	2.236844	2.291713	2.412851	2.278877	2.329758	2.334701	2.433128	2.446845	2.034749	2.063444	2.365394	2.367948	2.024024	2.026338	2.009624	1.973074	1.671087	1.667082	1.673235	1.786118	1.385672	1.427689	1.477825	1.450413	2.259542	2.195009	2.190109	2.240950	2.121726	2.125299	2.327539	1.985574	1.993510	2.054049	2.057311	2.322570	2.290323	2.195864	2.042591	2.065344	2.164986	2.452282	2.047409	1.870390	1.779259	1.736791	1.777827	1.913547	1.767654	1.575446	1.536106	1.408472	1.467374	1.715857	1.657942	1.705847	1.687507	1.620564	1.641245	1.583121	-0.021315	0.587512	-0.018095	0.592341	65.388252	67.672152	70.337817	72.500535
2026.04.20 10:21:11,821114	1.917651	1.966178	1.934734	1.907404	2.124222	2.076454	2.053368	2.198886	2.027409	2.136108	2.306747	2.305071	2.224546	2.281181	2.339905	2.219584	2.312176	2.320763	2.365155	2.395897	2.024651	2.071023	2.353585	2.380778	2.026839	2.025268	2.069095	2.025514	1.665927	1.659487	1.698391	1.796870	1.377916	1.417149	1.501157	1.463426	2.256615	2.195315	2.190424	2.258750	2.136258	2.137322	2.331852	1.992879	1.997780	2.081979	2.075977	2.339004	2.304541	2.203796	2.051790	2.110851	2.181729	2.466547	2.058434	1.875158	1.778289	1.747198	1.780614	1.920557	1.776333	1.580702	1.541855	1.417127	1.476179	1.726159	1.668022	1.719093	1.699165	1.630938	1.651092	1.591785	-0.021637	0.587834	-0.018417	0.592663	65.363805	67.594695	70.437228	72.595349
2026.04.20 10:21:11,821204	1.917300	1.965836	1.916443	1.897756	2.122601	2.073982	2.031980	2.181835	2.019029	2.128999	2.250389	2.271141	2.220409	2.270225	2.289757	2.180729	2.304490	2.314277	2.309625	2.346555	2.010562	2.052083	2.278505	2.313584	2.010532	2.010843	2.009949	1.987563	1.655283	1.658599	1.692064	1.796429	1.376098	1.418806	1.525102	1.472061	2.252410	2.190340	2.184788	2.265045	2.138914	2.135908	2.330486	1.990352	1.997007	2.098859	2.089888	2.344353	2.303657	2.215137	2.057055	2.176536	2.205882	2.485017	2.063688	1.880437	1.770015	1.799867	1.814477	1.943295	1.783626	1.587015	1.542391	1.435831	1.486850	1.731668	1.677687	1.729797	1.702733	1.639863	1.656231	1.598303	-0.020671	0.587834	-0.019061	0.591375	65.339358	67.594695	70.486933	72.547942
2026.04.20 10:21:11,821295	1.923697	1.971693	1.913888	1.896045	2.123957	2.071938	2.016540	2.176202	2.011959	2.127385	2.194805	2.230091	2.211509	2.272696	2.223303	2.133261	2.295037	2.313568	2.250316	2.297975	2.001997	2.053579	2.229452	2.273243	2.003927	2.008671	1.955725	1.947999	1.643318	1.647191	1.652615	1.770399	1.364030	1.409369	1.496028	1.453268	2.238508	2.183866	2.179706	2.265694	2.144164	2.133517	2.319604	1.985185	1.994451	2.111930	2.097895	2.345388	2.303757	2.209761	2.056310	2.224563	2.221028	2.491043	2.065644	1.883577	1.768796	1.872103	1.864357	1.964228	1.789937	1.587624	1.543856	1.465832	1.510346	1.751975	1.682648	1.733899	1.706860	1.660208	1.676090	1.609974	-0.021959	0.586868	-0.019705	0.589765	65.388252	67.646333	70.511786	72.500535
2026.04.20 10:21:11,821386	1.933410	1.977531	1.923898	1.907814	2.134279	2.082663	2.022186	2.179805	2.021234	2.130352	2.167427	2.205388	2.216113	2.273224	2.170941	2.090416	2.296244	2.314784	2.189077	2.244072	2.002545	2.054143	2.158658	2.219064	2.004070	2.015090	1.898541	1.909946	1.638562	1.648409	1.628443	1.748999	1.355876	1.407008	1.465961	1.436472	2.225105	2.167685	2.165696	2.237539	2.114776	2.115787	2.302745	1.978699	1.988791	2.101990	2.092166	2.342202	2.294313	2.209408	2.053969	2.282451	2.230891	2.490657	2.066117	1.875968	1.754043	1.927734	1.900001	1.975617	1.790211	1.592168	1.538302	1.501569	1.538800	1.771908	1.688095	1.731841	1.703683	1.698394	1.702391	1.626127	-0.021315	0.586546	-0.021959	0.587834	65.363805	67.646333	70.412375	72.476831
2026.04.20 10:21:11,821477	1.940946	1.986429	1.931855	1.917460	2.139738	2.091518	2.033236	2.192460	2.034656	2.139559	2.179535	2.220868	2.224795	2.282627	2.164248	2.082188	2.303284	2.321458	2.154015	2.213661	2.006025	2.058525	2.102108	2.170898	2.004648	2.019841	1.832163	1.860899	1.635655	1.647863	1.597541	1.728895	1.356522	1.409194	1.438366	1.421169	2.214705	2.160438	2.156155	2.213766	2.100932	2.099358	2.290120	1.964949	1.974905	2.070444	2.067392	2.317889	2.279982	2.192223	2.042301	2.255319	2.219395	2.482306	2.056865	1.878197	1.759776	1.996381	1.951595	1.987488	1.786377	1.583789	1.528295	1.525187	1.557116	1.776103	1.685296	1.732537	1.696627	1.730606	1.730331	1.648003	-0.020993	0.585580	-0.021959	0.586868	65.388252	67.646333	70.312965	72.453127
2026.04.20 10:21:11,821568	1.949254	1.993708	1.950856	1.930642	2.151326	2.095855	2.045223	2.200885	2.039352	2.146338	2.188564	2.232226	2.237654	2.293321	2.178483	2.097856	2.313465	2.330878	2.171897	2.222812	2.008611	2.064548	2.094719	2.152433	2.004923	2.024725	1.796544	1.828188	1.635843	1.649406	1.572859	1.712590	1.354663	1.415367	1.406255	1.401828	2.212712	2.155498	2.154742	2.192833	2.084321	2.085759	2.284242	1.958029	1.969243	2.054608	2.047829	2.302336	2.265348	2.179336	2.030354	2.195493	2.190456	2.455685	2.036219	1.864137	1.755920	1.949205	1.933453	1.968233	1.773268	1.581573	1.525377	1.545327	1.575418	1.787654	1.679006	1.721193	1.685769	1.757489	1.743661	1.655621	-0.021315	0.585902	-0.023247	0.585258	65.437146	67.697971	70.213554	72.310906
